,0,
20710,55.20107636,1
20711,51.05634186,1
20712,61.71539696,1
20713,72.60591466,1
20714,52.20451362,1
20715,85.35528589,1
20716,58.7693836,1
20717,83.07076676,1
20718,77.59577335,1
20719,57.86708161,1
20720,62.85037717,1
20721,68.50330675,1
20722,70.77506301,1
20723,75.3777178,1
20724,79.18893457,1
20725,63.41455346,1
20726,68.38194387,1
20727,71.44594616,1
20728,78.60025179,1
20729,94.5937128,1
20730,58.80816068,1
20731,56.17571526,1
20732,53.74412784,1
20733,140.716107,2
20734,58.71021369,1
20735,108.1808725,2
20736,68.91381278,1
20737,85.46346844,1
20738,50.90457167,1
20739,101.4924575,2
20740,54.41736008,1
20741,69.90117331,1
20742,61.05942702,1
20743,64.09095634,1
20744,112.3340338,2
20745,51.94882408,1
20746,57.93733914,1
20747,50.7170286,1
20748,69.89930594,1
20749,53.84679554,1
20750,61.15988376,1
20751,59.27944789,1
20752,61.95940135,1
20753,59.37537403,1
20754,68.23181129,1
20755,57.95810918,1
20756,103.2599233,2
20757,61.15773117,1
20758,52.42232195,1
20759,68.0893005,1
20760,86.70944363,1
20761,91.9283062,1
20762,102.4897091,2
20763,55.82383907,1
20764,57.55700844,1
20765,56.05703415,1
20766,96.6865172,1
20767,55.71523385,1
20768,81.01857014,1
20769,77.80041877,1
20770,66.44016126,1
20771,74.94209376,1
20772,67.49946644,1
20773,72.37106322,1
20774,70.82586676,1
20775,52.10194036,1
20776,119.8319269,2
20777,54.13478376,1
20778,59.26666375,1
20779,55.73853484,1
20780,83.2967731,1
20781,53.70196294,1
20782,64.94367269,1
20783,61.09323929,1
20784,119.3672785,2
20785,57.72079615,1
20786,59.74600345,1
20787,89.88646104,1
20788,53.42456988,1
20789,54.7125034,1
20790,87.38564527,1
20791,56.18596837,1
20792,54.03205664,1
20793,66.19715453,1
20794,52.13743949,1
20795,85.87599182,1
20796,67.65466684,1
20797,59.92002811,1
20798,51.59117651,1
20799,61.0957588,1
20800,56.18452962,1
20801,65.11928503,1
20802,68.06508518,1
20803,57.06507298,1
20804,60.35942887,1
20805,50.95757799,1
20806,52.34113789,1
20807,76.45382312,1
20808,72.76791832,1
20809,56.20339871,1
20810,53.22544648,1
20811,66.82488379,1
20812,73.63959962,1
20813,54.4639882,1
20814,55.15455512,1
20815,86.49072298,1
20816,58.34889523,1
20817,68.70340467,1
20818,51.11400662,1
20819,67.71457935,1
20820,58.92439852,1
20821,94.90899932,1
20822,78.24378626,1
20823,81.08936542,1
20824,59.84708551,1
20825,57.83791469,1
20826,58.35788499,1
20827,100.0359081,2
20828,67.29973437,1
20829,117.865826,2
20830,80.14714682,1
20831,81.52321572,1
20832,54.69885331,1
20833,60.16708358,1
20834,68.61356148,1
20835,68.32893047,1
20836,56.63892837,1
20837,122.6035266,2
20838,69.45312938,1
20839,56.55894385,1
20840,93.62292219,1
20841,60.08785992,1
20842,55.87985471,1
20843,64.98713143,1
20844,63.48680532,1
20845,57.45455597,1
20846,59.28622815,1
20847,53.91830592,1
20848,53.73296087,1
20849,74.51370174,1
20850,53.48095368,1
20851,77.11064014,1
20852,73.73339997,1
20853,64.81730553,1
20854,52.89685311,1
20855,85.55300543,1
20856,79.09079941,1
20857,50.00624678,1
20858,54.76595622,1
20859,58.75069336,1
20860,75.63523723,1
20861,84.07085621,1
20862,60.80002638,1
20863,90.37197615,1
20864,67.16513754,1
20865,58.51209337,1
20866,67.91708869,1
20867,140.4199109,2
20868,66.91250377,1
20869,50.97348532,1
20870,66.25327575,1
20871,70.38741623,1
20872,55.65253605,1
20873,78.38141416,1
20874,106.0082917,2
20875,65.34199825,1
20876,59.03504135,1
20877,61.18761925,1
20878,70.82829385,1
20879,97.15913768,1
20880,58.92307318,1
20881,96.93105225,1
20882,59.86504357,1
20883,50.9569681,1
20884,54.20598959,1
20885,69.55886634,1
20886,89.01971042,1
20887,56.64363036,1
20888,51.4443658,1
20889,60.38834613,1
20890,82.84004182,1
20891,56.15259957,1
20892,62.25658969,1
20893,91.40877107,1
20894,54.70405482,1
20895,56.82103144,1
20896,54.7400068,1
20897,65.6160685,1
20898,50.75113099,1
20899,67.26287773,1
20900,60.43336622,1
20901,57.87316397,1
20902,67.51090073,1
20903,50.82110068,1
20904,56.2472001,1
20905,76.84401462,1
20906,52.51021747,1
20907,68.03076737,1
20908,56.27395165,1
20909,64.4351169,1
20910,107.1908657,2
20911,63.49435283,1
20912,53.99371031,1
20913,62.94791105,1
20914,51.42556865,1
20915,73.72936288,1
20916,53.58753781,1
20917,57.17716669,1
20918,70.98951204,1
20919,58.98280233,1
20920,61.04715054,1
20921,52.59439494,1
20922,60.66514407,1
20923,117.4272837,2
20924,56.42196825,1
20925,60.03494877,1
20926,84.16185159,1
20927,62.06244304,1
20928,66.15667233,1
20929,90.57461518,1
20930,66.69832865,1
20931,65.21687469,1
20932,66.1391195,1
20933,58.73499432,1
20934,58.7658466,1
20935,56.7760474,1
20936,54.4826143,1
20937,51.27534788,1
20938,61.72081585,1
20939,67.6323299,1
20940,72.87598783,1
20941,58.54278246,1
20942,57.44008671,1
20943,78.01911147,1
20944,60.91468417,1
20945,53.79936071,1
20946,150.6810453,2
20947,56.03867511,1
20948,92.94144769,1
20949,58.99521334,1
20950,110.1508058,2
20951,142.5789481,2
20952,65.31182319,1
20953,93.56413542,1
20954,54.95351016,1
20955,56.57199994,1
20956,52.37467941,1
20957,57.89204727,1
20958,63.27715377,1
20959,74.06351469,1
20960,54.10555805,1
20961,59.6131338,1
20962,53.6376042,1
20963,117.5561873,2
20964,53.28079469,1
20965,60.86560235,1
20966,71.02510432,1
20967,75.38630354,1
20968,75.4706774,1
20969,65.63579372,1
20970,90.96188068,1
20971,81.89892171,1
20972,64.79162341,1
20973,58.07774918,1
20974,54.93823317,1
20975,70.830679,1
20976,63.65726945,1
20977,55.82543348,1
20978,93.16701038,1
20979,73.47767275,1
20980,81.40249875,1
20981,54.77046301,1
20982,55.94366035,1
20983,121.7408774,2
20984,113.2898667,2
20985,81.41982447,1
20986,65.92261724,1
20987,74.10053983,1
20988,55.67183899,1
20989,84.81796909,1
20990,70.16166616,1
20991,63.86128628,1
20992,64.11248497,1
20993,75.93584346,1
20994,66.09539975,1
20995,65.93410973,1
20996,60.24849822,1
20997,63.0124473,1
20998,66.27901002,1
20999,115.7062804,2
21000,69.3521593,1
21001,54.01718026,1
21002,63.46204475,1
21003,79.1993099,1
21004,103.4173019,2
21005,78.56204789,1
21006,124.3773531,2
21007,72.81724961,1
21008,69.04923827,1
21009,104.7275537,2
21010,56.66693139,1
21011,59.26495649,1
21012,96.89402196,1
21013,59.79368487,1
21014,57.18364378,1
21015,51.97632854,1
21016,71.62463349,1
21017,66.31053194,1
21018,81.83834009,1
21019,93.76877872,1
21020,94.81315244,1
21021,59.04144236,1
21022,59.55256789,1
21023,50.60463113,1
21024,52.3585182,1
21025,68.93133928,1
21026,55.84926486,1
21027,50.81514005,1
21028,61.16551845,1
21029,52.81804878,1
21030,61.07126496,1
21031,63.10248993,1
21032,74.05745804,1
21033,62.66296698,1
21034,51.16375585,1
21035,53.26057184,1
21036,58.3969497,1
21037,77.10158411,1
21038,66.68337336,1
21039,71.37652778,1
21040,88.46486106,1
21041,61.38167863,1
21042,61.95103772,1
21043,65.0827958,1
21044,60.42016159,1
21045,59.12903037,1
21046,54.12187968,1
21047,63.84400657,1
21048,52.20083114,1
21049,73.99466498,1
21050,83.63675536,1
21051,62.43720951,1
21052,129.4891541,2
21053,102.2770762,2
21054,53.41178454,1
21055,70.10325343,1
21056,57.33169676,1
21057,49.38581624,0
21058,55.23941456,1
21059,53.8633325,1
21060,52.82215848,1
21061,54.89361562,1
21062,76.63786676,1
21063,69.74450474,1
21064,53.9438347,1
21065,62.38868306,1
21066,61.13362062,1
21067,66.31561765,1
21068,75.36884505,1
21069,59.16697357,1
21070,77.99136518,1
21071,61.58516242,1
21072,58.22103741,1
21073,52.40710689,1
21074,120.5597414,2
21075,61.96047048,1
21076,63.7292267,1
21077,51.05836644,1
21078,69.92075634,1
21079,94.55642085,1
21080,114.5307021,2
21081,82.04429374,1
21082,57.2323941,1
21083,64.9486071,1
21084,127.4607763,2
21085,79.23120137,1
21086,68.95526561,1
21087,86.99926126,1
21088,64.63861534,1
21089,94.61017296,1
21090,92.39993204,1
21091,74.61160143,1
21092,57.65759386,1
21093,54.63089687,1
21094,81.51196061,1
21095,53.38592039,1
21096,72.83705298,1
21097,58.71380302,1
21098,58.9682008,1
21099,65.27284189,1
21100,85.27211223,1
21101,76.28431759,1
21102,77.04593042,1
21103,85.3506685,1
21104,66.9078573,1
21105,56.2068991,1
21106,51.2462908,1
21107,58.55321537,1
21108,85.36232255,1
21109,78.7536932,1
21110,66.22910866,1
21111,59.88662037,1
21112,53.79999065,1
21113,58.75754085,1
21114,58.06776943,1
21115,70.25759429,1
21116,96.7600632,1
21117,65.45835201,1
21118,109.9342804,2
21119,60.40038325,1
21120,54.09184979,1
21121,52.55956008,1
21122,176.3006231,2
21123,56.65966517,1
21124,50.52828547,1
21125,67.00222611,1
21126,49.66727101,0
21127,74.19558194,1
21128,59.05390512,1
21129,87.72582579,1
21130,61.60300189,1
21131,75.37864652,1
21132,85.29208756,1
21133,68.77639642,1
21134,58.58512851,1
21135,64.10567803,1
21136,62.1137364,1
21137,76.65770581,1
21138,55.91182355,1
21139,59.25646887,1
21140,55.30768716,1
21141,115.6927406,2
21142,61.42883648,1
21143,75.62067156,1
21144,64.23761285,1
21145,81.54897306,1
21146,72.80557362,1
21147,68.71793469,1
21148,61.06752082,1
21149,66.67946717,1
21150,54.71680111,1
21151,60.46621978,1
21152,47.36396792,0
21153,96.3012566,1
21154,51.1968597,1
21155,71.53375448,1
21156,101.4536712,2
21157,52.37374597,1
21158,60.00017211,1
21159,65.5303993,1
21160,59.57341255,1
21161,51.54474083,1
21162,57.77555674,1
21163,75.50703206,1
21164,117.6976695,2
21165,57.84190666,1
21166,78.7945203,1
21167,56.40218719,1
21168,77.72735731,1
21169,54.20635882,1
21170,53.08197209,1
21171,85.37079228,1
21172,55.63853751,1
21173,63.6515179,1
21174,96.97746219,1
21175,55.31797209,1
21176,89.29415475,1
21177,64.6221244,1
21178,88.55054465,1
21179,125.2594764,2
21180,79.69472446,1
21181,76.76382931,1
21182,104.9086565,2
21183,55.60866552,1
21184,54.52318984,1
21185,89.49983766,1
21186,52.0947615,1
21187,52.8838165,1
21188,63.67433321,1
21189,52.14250087,1
21190,85.2555886,1
21191,61.3439507,1
21192,68.00380062,1
21193,66.94284962,1
21194,61.30331372,1
21195,78.19004674,1
21196,63.34056575,1
21197,55.95648347,1
21198,68.34289441,1
21199,93.06128941,1
21200,57.60610707,1
21201,59.37984064,1
21202,62.47862066,1
21203,80.68112023,1
21204,97.26293491,1
21205,72.54038337,1
21206,85.38051989,1
21207,52.24838948,1
21208,70.32677427,1
21209,55.31706484,1
21210,99.31618085,1
21211,112.2246353,2
21212,79.94841988,1
21213,72.00988033,1
21214,54.79817005,1
21215,104.826274,2
21216,55.02166179,1
21217,64.61512291,1
21218,59.64633618,1
21219,72.7554423,1
21220,63.88029151,1
21221,67.20487032,1
21222,59.54544335,1
21223,72.20176328,1
21224,54.1604529,1
21225,77.14631027,1
21226,57.09891892,1
21227,57.8394002,1
21228,79.21418353,1
21229,56.49020076,1
21230,65.36138546,1
21231,62.00039109,1
21232,96.25105167,1
21233,55.02554078,1
21234,55.14676007,1
21235,56.36515313,1
21236,66.53093999,1
21237,77.78006973,1
21238,66.72549527,1
21239,66.0469047,1
21240,50.87733312,1
21241,63.33287728,1
21242,59.20965421,1
21243,56.29478895,1
21244,59.93254604,1
21245,54.81162295,1
21246,60.04671683,1
21247,58.69706822,1
21248,58.98495368,1
21249,65.3035974,1
21250,69.50680261,1
21251,76.30048076,1
21252,65.24293849,1
21253,52.83486836,1
21254,52.75977722,1
21255,57.39789349,1
21256,55.70942521,1
21257,54.52043248,1
21258,69.25729808,1
21259,54.17078886,1
21260,66.84242142,1
21261,61.71168042,1
21262,59.94883112,1
21263,68.8834545,1
21264,82.71590921,1
21265,94.22267231,1
21266,75.52105697,1
21267,48.1358766,0
21268,66.17933924,1
21269,51.80964471,1
21270,72.45479311,1
21271,66.23335733,1
21272,59.6111234,1
21273,57.83420489,1
21274,96.90050332,1
21275,58.23316796,1
21276,60.2744553,1
21277,54.38665511,1
21278,82.66917757,1
21279,58.69483917,1
21280,55.701615,1
21281,51.03451361,1
21282,71.24144017,1
21283,59.45441735,1
21284,55.27671228,1
21285,86.55399915,1
21286,93.68609119,1
21287,72.83505142,1
21288,57.52805988,1
21289,62.01464328,1
21290,53.33479848,1
21291,125.5131519,2
21292,95.02762594,1
21293,98.49705835,1
21294,52.90267672,1
21295,65.766975,1
21296,75.37291509,1
21297,72.13588942,1
21298,63.35896799,1
21299,78.99345223,1
21300,80.97843554,1
21301,57.43807617,1
21302,61.8667876,1
21303,63.18685335,1
21304,66.40596153,1
21305,66.7852197,1
21306,51.06054032,1
21307,94.12662966,1
21308,147.0349083,2
21309,54.00833158,1
21310,85.18165686,1
21311,77.62409009,1
21312,106.1381577,2
21313,54.79769343,1
21314,51.07584879,1
21315,51.54831688,1
21316,90.26923126,1
21317,59.36747017,1
21318,107.1553986,2
21319,68.08063836,1
21320,121.0527483,2
21321,51.96464545,1
21322,91.80635897,1
21323,54.25554024,1
21324,66.08987571,1
21325,67.45640031,1
21326,55.46271319,1
21327,68.96860526,1
21328,77.95029422,1
21329,55.54706435,1
21330,55.92773399,1
21331,109.980298,2
21332,70.67994533,1
21333,97.91811248,1
21334,55.77234126,1
21335,77.1702773,1
21336,74.6702494,1
21337,77.00457308,1
21338,63.53580974,1
21339,97.33292707,1
21340,60.00309532,1
21341,75.61933412,1
21342,64.48012149,1
21343,59.25652572,1
21344,65.11099746,1
21345,51.82640488,1
21346,74.27605232,1
21347,111.3240442,2
21348,98.6567944,1
21349,60.27840619,1
21350,101.7626315,2
21351,93.54520542,1
21352,114.0117322,2
21353,65.3136131,1
21354,54.23349831,1
21355,76.07941571,1
21356,55.37943821,1
21357,90.72304876,1
21358,105.053286,2
21359,65.41257784,1
21360,68.77246681,1
21361,102.4357632,2
21362,105.7820435,2
21363,56.01121199,1
21364,54.77393407,1
21365,57.80172213,1
21366,87.92427877,1
21367,100.0357885,2
21368,66.28884555,1
21369,59.2619069,1
21370,58.49546032,1
21371,69.35381056,1
21372,66.1010192,1
21373,77.7971069,1
21374,54.08848988,1
21375,51.2395218,1
21376,49.78845818,0
21377,51.14030963,1
21378,72.57508554,1
21379,60.30340868,1
21380,120.1352561,2
21381,53.62635327,1
21382,90.15724534,1
21383,75.55259241,1
21384,66.45420205,1
21385,56.00489201,1
21386,71.47133718,1
21387,62.00388615,1
21388,55.56593633,1
21389,118.8306131,2
21390,64.35645939,1
21391,70.09216029,1
21392,98.97059227,1
21393,53.70366282,1
21394,80.72882787,1
21395,62.33396661,1
21396,142.8967086,2
21397,57.06852175,1
21398,67.1138523,1
21399,73.33337325,1
21400,56.24678858,1
21401,78.65905165,1
21402,84.35105576,1
21403,86.17400929,1
21404,53.55396871,1
21405,107.180123,2
21406,113.8079182,2
21407,99.65645669,1
21408,55.78351355,1
21409,59.82740269,1
21410,63.45991286,1
21411,67.28170865,1
21412,54.91140566,1
21413,64.09095947,1
21414,68.95365716,1
21415,57.4679563,1
21416,53.94488325,1
21417,95.62050774,1
21418,76.5538531,1
21419,58.5507271,1
21420,84.69507372,1
21421,62.82351702,1
21422,60.3160382,1
21423,105.1494421,2
21424,63.06274356,1
21425,67.26701226,1
21426,53.37544945,1
21427,53.53348605,1
21428,66.3261703,1
21429,59.40988427,1
21430,95.42557355,1
21431,50.84463665,1
21432,54.113451,1
21433,73.17536315,1
21434,71.73422633,1
21435,71.44021707,1
21436,102.9064817,2
21437,58.53349209,1
21438,89.70768324,1
21439,82.70040961,1
21440,94.18846901,1
21441,57.43102846,1
21442,55.87445284,1
21443,52.98326164,1
21444,84.1934434,1
21445,107.4650109,2
21446,66.38173994,1
21447,81.96974827,1
21448,70.83531975,1
21449,54.95478514,1
21450,61.6087522,1
21451,48.66057057,0
21452,64.03871556,1
21453,59.90577659,1
21454,55.07417151,1
21455,58.80584369,1
21456,61.3137875,1
21457,60.7747973,1
21458,62.45893728,1
21459,106.766872,2
21460,63.37672009,1
21461,60.98844137,1
21462,87.50057417,1
21463,62.46014433,1
21464,67.21232587,1
21465,53.34045015,1
21466,56.90143917,1
21467,60.66630367,1
21468,54.71185078,1
21469,55.66907668,1
21470,56.60122335,1
21471,66.20577889,1
21472,55.58871323,1
21473,87.89703443,1
21474,60.29006483,1
21475,68.067558,1
21476,56.49205903,1
21477,58.31171991,1
21478,61.18855768,1
21479,84.51747276,1
21480,60.90135642,1
21481,59.45291914,1
21482,55.78130892,1
21483,56.52747297,1
21484,60.90444228,1
21485,58.64856305,1
21486,81.6161311,1
21487,53.27961908,1
21488,66.18422253,1
21489,57.61336169,1
21490,67.37236514,1
21491,52.59148997,1
21492,52.00597315,1
21493,59.83915813,1
21494,67.23995739,1
21495,75.61753851,1
21496,54.46417702,1
21497,59.90394875,1
21498,67.12019254,1
21499,59.72204337,1
21500,66.94854255,1
21501,58.29056465,1
21502,73.98508794,1
21503,57.52503431,1
21504,61.65479994,1
21505,62.16683318,1
21506,54.95494929,1
21507,55.72713427,1
21508,56.37495424,1
21509,67.43833995,1
21510,64.21295335,1
21511,109.6052278,2
21512,70.01365066,1
21513,56.65027875,1
21514,54.11488617,1
21515,63.69919428,1
21516,56.3951872,1
21517,52.9158718,1
21518,59.01795053,1
21519,67.00402235,1
21520,74.28609446,1
21521,68.27160304,1
21522,63.63391587,1
21523,53.36321324,1
21524,72.79352491,1
21525,80.60146041,1
21526,50.45763474,1
21527,83.24170892,1
21528,77.69596031,1
21529,59.88611404,1
21530,52.33833025,1
21531,53.55172469,1
21532,57.21298618,1
21533,66.77024173,1
21534,54.05920066,1
21535,100.7307742,2
21536,64.28041914,1
21537,77.80944349,1
21538,51.45843867,1
21539,75.37072833,1
21540,63.42744552,1
21541,63.83283437,1
21542,55.95504209,1
21543,57.70627248,1
21544,52.09104631,1
21545,88.14517627,1
21546,51.09243013,1
21547,71.34688536,1
21548,50.82414186,1
21549,57.08607709,1
21550,50.27165654,1
21551,60.27649713,1
21552,79.96794745,1
21553,105.5814666,2
21554,80.57273826,1
21555,73.49427786,1
21556,120.1656763,2
21557,59.25557714,1
21558,74.64313956,1
21559,57.80540415,1
21560,52.79607613,1
21561,60.02306698,1
21562,56.1035601,1
21563,54.10678509,1
21564,78.54932335,1
21565,60.40431953,1
21566,63.84026517,1
21567,60.84339874,1
21568,157.629941,2
21569,65.19341019,1
21570,67.797273,1
21571,53.91241272,1
21572,86.67371407,1
21573,57.08368276,1
21574,79.20947793,1
21575,62.7146709,1
21576,77.82584856,1
21577,57.19045472,1
21578,55.5570275,1
21579,56.73437751,1
21580,101.2336204,2
21581,56.83703669,1
21582,64.12848482,1
21583,127.6031579,2
21584,134.4321316,2
21585,55.5457973,1
21586,64.75367638,1
21587,90.33607678,1
21588,62.1982306,1
21589,58.85758652,1
21590,86.84559944,1
21591,154.9633849,2
21592,90.33375162,1
21593,63.09055059,1
21594,64.27208928,1
21595,86.42129886,1
21596,97.45062697,1
21597,62.678139,1
21598,159.8400856,2
21599,89.53566753,1
21600,86.81262236,1
21601,88.39134091,1
21602,55.97876893,1
21603,52.82912748,1
21604,58.71407194,1
21605,52.82135496,1
21606,75.93780688,1
21607,52.24112478,1
21608,53.28206195,1
21609,200.4305294,2
21610,100.8554651,2
21611,63.0783976,1
21612,137.0330832,2
21613,61.71424893,1
21614,84.54198634,1
21615,58.83176418,1
21616,58.27386926,1
21617,106.1898925,2
21618,92.48786524,1
21619,57.55009472,1
21620,64.75709261,1
21621,49.30109554,0
21622,58.85595582,1
21623,59.09394886,1
21624,52.88673552,1
21625,61.92147346,1
21626,65.4592114,1
21627,66.24650319,1
21628,56.7555172,1
21629,70.46123912,1
21630,104.7078597,2
21631,69.28791322,1
21632,135.6045461,2
21633,71.3414308,1
21634,79.66127988,1
21635,59.7223121,1
21636,54.64778611,1
21637,59.8418661,1
21638,54.77646979,1
21639,53.7345476,1
21640,65.96526847,1
21641,54.53904304,1
21642,57.43137797,1
21643,96.87600614,1
21644,64.7986729,1
21645,57.68810401,1
21646,65.15501764,1
21647,52.35567271,1
21648,59.04941245,1
21649,73.38992723,1
21650,86.60951711,1
21651,57.18145485,1
21652,61.95922091,1
21653,70.25599373,1
21654,54.75943806,1
21655,56.14277462,1
21656,77.84792553,1
21657,68.94116842,1
21658,52.83715399,1
21659,98.92078979,1
21660,93.02282681,1
21661,62.9611314,1
21662,61.79524125,1
21663,111.3999925,2
21664,83.17468565,1
21665,73.94808611,1
21666,58.74819379,1
21667,91.73691901,1
21668,65.98762246,1
21669,59.90028976,1
21670,76.7166759,1
21671,143.1380438,2
21672,71.42614176,1
21673,70.05906902,1
21674,92.4791374,1
21675,49.698622,0
21676,103.8880679,2
21677,95.90164278,1
21678,51.94438853,1
21679,72.84009665,1
21680,86.74746576,1
21681,76.58835157,1
21682,63.18442633,1
21683,62.54808065,1
21684,51.84607227,1
21685,67.53765453,1
21686,96.17423828,1
21687,68.69915434,1
21688,59.78407392,1
21689,60.66445874,1
21690,64.99772014,1
21691,59.23070039,1
21692,99.46580158,1
21693,95.61046083,1
21694,71.05467823,1
21695,89.27785744,1
21696,53.16284665,1
21697,54.58375946,1
21698,64.76461846,1
21699,56.63880012,1
21700,51.94336397,1
21701,57.79893592,1
21702,59.79314777,1
21703,51.06416275,1
21704,84.61415634,1
21705,60.10167144,1
21706,72.82473001,1
21707,69.61413736,1
21708,58.4737387,1
21709,121.4678514,2
21710,52.10139063,1
21711,72.57775779,1
21712,91.21484237,1
21713,54.70517176,1
21714,89.44537689,1
21715,67.53094389,1
21716,59.35591333,1
21717,55.49082307,1
21718,113.246507,2
21719,66.02840318,1
21720,97.03688831,1
21721,58.62157988,1
21722,53.97990005,1
21723,64.91948877,1
21724,95.44619788,1
21725,56.16642368,1
21726,93.3885804,1
21727,63.91363932,1
21728,54.39854205,1
21729,61.09340656,1
21730,57.81384963,1
21731,59.92849984,1
21732,71.64159406,1
21733,69.31383912,1
21734,53.62040499,1
21735,58.76139491,1
21736,119.4851841,2
21737,63.48163479,1
21738,72.47569436,1
21739,108.2152412,2
21740,54.49307698,1
21741,98.51079161,1
21742,54.91857506,1
21743,56.25358719,1
21744,62.29520185,1
21745,54.69388994,1
21746,57.0835585,1
21747,76.98101412,1
21748,55.9698655,1
21749,70.86802491,1
21750,58.98213032,1
21751,53.10563027,1
21752,49.06613308,0
21753,195.0668927,2
21754,67.5112213,1
21755,80.28122159,1
21756,84.77142437,1
21757,85.60115921,1
21758,62.76362121,1
21759,91.55402226,1
21760,60.29434817,1
21761,60.43146054,1
21762,70.2448438,1
21763,53.62111608,1
21764,70.7111702,1
21765,58.9761926,1
21766,100.9754871,2
21767,52.07849116,1
21768,60.14976774,1
21769,54.69496032,1
21770,63.3499154,1
21771,115.4398351,2
21772,52.0027399,1
21773,90.49781994,1
21774,60.38657413,1
21775,55.95382674,1
21776,76.58027255,1
21777,56.41099916,1
21778,68.74126978,1
21779,64.44718538,1
21780,55.97667488,1
21781,49.77746405,0
21782,53.91008333,1
21783,91.76160587,1
21784,67.83582512,1
21785,81.76670924,1
21786,81.46010748,1
21787,62.96171224,1
21788,61.53061817,1
21789,55.56317326,1
21790,102.5930596,2
21791,52.58604846,1
21792,50.72167591,1
21793,70.9879559,1
21794,54.00052313,1
21795,54.88340944,1
21796,61.3796143,1
21797,82.86390905,1
21798,52.7574802,1
21799,55.55212233,1
21800,67.25027659,1
21801,66.2981767,1
21802,109.8515666,2
21803,54.90564148,1
21804,76.9847592,1
21805,54.82645309,1
21806,52.35934512,1
21807,57.87523784,1
21808,57.81572898,1
21809,75.47592661,1
21810,55.17133653,1
21811,61.04768048,1
21812,69.39774163,1
21813,47.71704727,0
21814,67.93037867,1
21815,76.18217362,1
21816,56.33090371,1
21817,57.67211055,1
21818,52.35442879,1
21819,52.62939839,1
21820,66.15623145,1
21821,66.58566246,1
21822,52.81990089,1
21823,67.29070987,1
21824,67.26246911,1
21825,55.15505497,1
21826,54.18117023,1
21827,52.23678254,1
21828,54.77401684,1
21829,112.3482161,2
21830,70.75152023,1
21831,56.18353574,1
21832,67.26335626,1
21833,58.81650739,1
21834,71.27332149,1
21835,57.24257681,1
21836,59.29810267,1
21837,51.05801219,1
21838,63.42662707,1
21839,120.7844964,2
21840,71.83525935,1
21841,91.64373342,1
21842,55.98729247,1
21843,68.53886441,1
21844,81.64471139,1
21845,54.76717187,1
21846,134.4598517,2
21847,57.81234204,1
21848,61.70431482,1
21849,55.94864251,1
21850,54.41141379,1
21851,58.57921542,1
21852,88.33241292,1
21853,56.33605942,1
21854,56.40041919,1
21855,56.27147206,1
21856,59.6410646,1
21857,71.87937651,1
21858,69.07633321,1
21859,67.23715167,1
21860,57.98490679,1
21861,57.11870829,1
21862,60.40510744,1
21863,57.76788318,1
21864,66.72459231,1
21865,76.87647556,1
21866,53.82588494,1
21867,57.39245927,1
21868,59.10355833,1
21869,69.58189449,1
21870,62.89353318,1
21871,71.42744779,1
21872,76.28386798,1
21873,110.9800537,2
21874,97.06307539,1
21875,59.05868209,1
21876,59.71341813,1
21877,271.6067382,2
21878,59.10276921,1
21879,91.01196005,1
21880,64.2004917,1
21881,65.57676933,1
21882,92.00667196,1
21883,148.2769487,2
21884,58.96668903,1
21885,62.35068402,1
21886,78.04647488,1
21887,75.09497395,1
21888,76.50536671,1
21889,57.65130548,1
21890,98.09750813,1
21891,70.87139634,1
21892,65.39932744,1
21893,55.17561078,1
21894,57.94992873,1
21895,56.00921887,1
21896,54.13888639,1
21897,76.17321476,1
21898,117.7072257,2
21899,76.68961912,1
21900,61.71692089,1
21901,114.8154693,2
21902,53.96202688,1
21903,52.82289843,1
21904,67.18276806,1
21905,52.44336627,1
21906,101.1092294,2
21907,57.9331132,1
21908,59.76394556,1
21909,59.65197857,1
21910,54.99048045,1
21911,63.56186082,1
21912,59.37100189,1
21913,106.9997159,2
21914,74.38537617,1
21915,121.0528818,2
21916,99.7220548,1
21917,55.48323691,1
21918,66.04192269,1
21919,51.07721946,1
21920,70.29030771,1
21921,51.24523065,1
21922,65.41533105,1
21923,59.5378274,1
21924,78.81964127,1
21925,56.19681997,1
21926,57.79302118,1
21927,57.07913029,1
21928,59.11229585,1
21929,64.08423148,1
21930,101.1910918,2
21931,86.41747781,1
21932,53.1011214,1
21933,103.9650354,2
21934,54.43215802,1
21935,56.0144962,1
21936,74.64968859,1
21937,66.32664727,1
21938,80.49831117,1
21939,57.72800641,1
21940,52.22231139,1
21941,62.64170184,1
21942,57.860038,1
21943,65.82491893,1
21944,69.79009783,1
21945,61.32227214,1
21946,86.9008174,1
21947,73.11529549,1
21948,123.9374676,2
21949,91.805587,1
21950,50.62155679,1
21951,71.42739673,1
21952,86.43771124,1
21953,61.86121809,1
21954,76.88907641,1
21955,88.1712655,1
21956,58.80375201,1
21957,62.53095149,1
21958,66.34478854,1
21959,97.20849717,1
21960,60.65497545,1
21961,61.4897937,1
21962,53.94054152,1
21963,72.56712937,1
21964,60.26319789,1
21965,73.13778285,1
21966,62.10353748,1
21967,57.92071517,1
21968,64.62962375,1
21969,62.44616217,1
21970,66.05891199,1
21971,59.63400105,1
21972,75.5112229,1
21973,77.36442264,1
21974,77.94632961,1
21975,57.81010888,1
21976,64.16913204,1
21977,60.09372481,1
21978,72.72279594,1
21979,62.10876524,1
21980,54.88111802,1
21981,85.60017401,1
21982,92.5034834,1
21983,80.06155682,1
